Ax,Ay,Az,Gx,Gy,Gz,activity
-0.558716,-0.447022,-0.654419,33.99659,15.930172,49.37743,pick and place
-0.629761,-0.458496,-0.644409,31.249992,10.253904,54.50438,pick and place
-0.647095,-0.464722,-0.623413,24.6582,17.02881,54.32128,pick and place
-0.626709,-0.441772,-0.611084,11.779784,20.81298,55.29784,pick and place
-0.65564,-0.442139,-0.619019,7.202148,17.02881,53.40575,pick and place
-0.6969,-0.407593,-0.615112,-0.366211,24.90234,53.77196,pick and place
-0.672363,-0.394287,-0.643555,-3.356933,27.77099,50.41503,pick and place
-0.595093,-0.415894,-0.696289,-1.403808,24.90234,52.91747,pick and place
-0.612061,-0.371338,-0.675659,0.183105,19.77539,53.28368,pick and place
-0.64502,-0.266968,-0.638916,-0.732422,4.943848,58.41064,pick and place
-0.659668,-0.24939,-0.648682,-5.432128,6.28662,58.83788,pick and place
-0.661499,-0.196045,-0.703125,-21.667476,6.774902,56.57958,pick and place
-0.682007,-0.163452,-0.70398,-25.573724,6.16455,53.28368,pick and place
-0.74292,-0.064819,-0.721192,-36.37696,15.31982,49.43846,pick and place
-0.810059,-0.024292,-0.764526,-36.74317,30.27343,42.11425,pick and place
-0.630005,0.067749,-0.856323,-34.79004,45.59325,30.45654,pick and place
-0.57605,0.090576,-0.876099,-28.80859,29.90722,26.855464,pick and place
-0.551148,0.113525,-0.860474,-19.83643,2.136231,21.667476,pick and place
-0.586426,0.101685,-0.877197,-19.53125,1.098633,22.03369,pick and place
-0.661987,0.084839,-0.932373,-12.69531,-3.723144,13.854978,pick and place
-0.758545,0.060059,-0.955444,-20.019532,33.1421,6.835936,pick and place
-0.415649,0.145508,-0.898804,-7.690428,32.04346,-6.591796,pick and place
-0.437012,0.104858,-0.833008,-3.906249,9.887696,-4.211426,pick and place
-0.505737,0.109375,-0.835449,-6.347656,10.986324,-0.366211,pick and place
-0.483643,0.171265,-0.878662,-6.896972,20.44677,0.671386,pick and place
-0.505615,0.155762,-0.88916,-3.295898,25.695796,-3.295898,pick and place
-0.426148,0.122437,-0.899536,-3.417968,25.8789,-3.417968,pick and place
-0.407715,0.125,-0.898194,-4.821778,22.46093,-1.770019,pick and place
-0.435791,0.131592,-0.913086,-3.967285,18.249516,-0.671386,pick and place
-0.394043,0.14148,-0.914185,-6.103514,20.08056,-1.159668,pick and place
-0.363648,0.147095,-0.922363,-2.563476,10.0708,-0.061035,pick and place
-0.344971,0.143677,-0.929932,-1.586914,1.89209,1.89209,pick and place
-0.382446,0.15564,-0.915283,-1.464844,-0.366211,2.441407,pick and place
-0.380615,0.158936,-0.927734,-1.586914,0.793457,1.953124,pick and place
