Ax,Ay,Az,Gx,Gy,Gz,activity
0.424316,0.548462,-0.710571,10.009768,40.52734,-13.18359,eating
0.401611,0.570435,-0.698364,12.512204,61.76757,-15.502928,eating
0.413452,0.56311,-0.684692,13.18359,84.0454,-15.99121,eating
0.453247,0.564331,-0.607178,20.99609,162.9638,-15.07568,eating
0.5802,0.541626,-0.505371,24.23095,187.2558,-18.55469,eating
0.723511,0.552368,-0.452637,26.855464,189.1479,-24.78027,eating
0.759278,0.566895,-0.36084,27.77099,199.5239,-29.602044,eating
0.807739,0.590088,-0.179443,30.51757,225.4028,-33.02002,eating
0.868042,0.594971,-0.094116,32.47071,215.5151,-38.81836,eating
0.911011,0.602417,0.032349,32.95899,164.0014,-46.26464,eating
0.810303,0.59668,0.018921,32.95899,138.24468,-46.26464,eating
0.796021,0.617432,0.174805,32.89796,126.9531,-40.58837,eating
0.788452,0.640259,0.196289,34.11866,107.17772,-37.04834,eating
0.730103,0.658447,0.26416,37.71973,92.10204,-34.72901,eating
0.707764,0.698853,0.233887,38.63526,56.76268,-31.06689,eating
0.697266,0.699463,0.232544,38.33008,40.89354,-31.55517,eating
0.622437,0.695801,0.174683,27.343748,8.60596,-25.207516,eating
0.593994,0.694092,0.163696,20.69091,-7.629394,-20.20263,eating
0.573486,0.706787,0.155762,13.732908,-13.427732,-13.793944,eating
0.512818,0.698975,0.130127,1.159668,-8.97217,-4.882814,eating
0.541626,0.722412,0.154419,-5.432128,-5.493162,2.929687,eating
0.582642,0.71167,0.157349,-17.33399,-22.583,11.108396,eating
0.608521,0.70752,0.163452,-20.69091,-25.81787,12.878416,eating
0.674194,0.64563,0.136841,-32.77588,-82.8247,22.949216,eating
0.692871,0.626587,0.125244,-45.41014,-123.22996,29.54101,eating
0.786377,0.625,0.114258,-52.06298,-176.0864,38.63526,eating
0.874756,0.627075,0.125122,-53.89404,-220.3979,43.27392,eating
0.915405,0.687134,0.07898,-52.06298,-275.5128,44.25048,eating
0.608765,0.724854,-0.102905,-27.16064,-334.1064,46.81396,eating
0.446655,0.746704,-0.2052,-14.404296,-303.772,54.19921,eating
0.553101,0.649902,-0.543823,-6.225584,-186.1572,57.18993,eating
0.514526,0.667114,-0.614258,-1.770019,-180.2978,57.18993,eating
0.397217,0.640259,-0.617798,-9.399414,-85.87646,45.10497,eating
0.528564,0.615967,-0.678589,-5.065916,-82.1533,38.26905,eating
0.499146,0.559937,-0.673584,-5.554198,-45.04394,25.8789,eating
0.53772,0.577271,-0.693115,-2.319336,-44.43358,22.21679,eating
0.446533,0.557251,-0.688843,0.793457,-5.676268,8.666994,eating
0.486206,0.54895,-0.704834,4.638672,-8.8501,2.502442,eating
0.456543,0.536865,-0.732544,5.798338,-11.352536,-1.464844,eating
0.470337,0.50708,-0.714112,5.554198,-6.28662,-8.239746,eating
0.422119,0.53064,-0.786011,5.920409,-22.949216,-6.958006,eating
0.358765,0.516358,-0.756104,2.868652,2.075196,-6.713866,eating
0.398438,0.518311,-0.740479,2.258301,13.854978,-5.981444,eating
0.429932,0.528076,-0.74231,4.150392,9.09424,-7.019042,eating
0.381592,0.530884,-0.731323,6.16455,49.37743,-11.230468,eating
0.405029,0.547363,-0.713257,8.300784,62.37792,-10.68115,eating
0.386108,0.531494,-0.696778,11.779784,86.3037,-11.535644,eating
0.366455,0.543823,-0.612061,21.72851,169.6777,-6.16455,eating
0.433228,0.520752,-0.541016,23.6206,209.1064,-4.211426,eating
0.785767,0.533936,-0.349732,26.36718,247.86376,-11.2915,eating
0.894531,0.549927,-0.230591,22.76611,241.63816,-19.16504,eating
0.983521,0.556519,-0.127197,25.93994,163.0859,-26.24511,eating
0.952881,0.554077,-0.132446,28.44238,101.86766,-28.62548,eating
0.78894,0.513672,-0.100342,19.89746,89.2944,-27.64892,eating
0.845093,0.522217,-0.065552,23.49853,103.6987,-25.8789,eating
0.831909,0.552368,0.033936,21.179192,80.68846,-29.05273,eating
0.781982,0.575318,0.071777,22.3999,92.52928,-30.09033,eating
0.769776,0.607422,0.125977,23.559568,107.8491,-29.72412,eating
0.813599,0.726196,0.244995,32.2876,113.7695,-30.57861,eating
0.818482,0.671265,0.195923,35.27832,84.53366,-34.91212,eating
0.717407,0.629883,0.232056,34.42384,44.61669,-39.12354,eating
0.699463,0.63855,0.24707,35.09522,38.26905,-35.82764,eating
0.694092,0.636353,0.235596,35.27832,23.559568,-31.55517,eating
0.615723,0.658325,0.181519,24.841304,-10.80322,-21.60644,eating
0.571778,0.690064,0.172485,20.69091,-2.990722,-15.19775,eating
0.599732,0.700684,0.11084,9.21631,-5.981444,-6.16455,eating
0.585083,0.730835,0.11438,1.342773,-13.366696,-1.586914,eating
0.589356,0.740356,0.11023,-10.498044,-13.549804,5.432128,eating
0.599487,0.73523,0.108154,-13.854978,-15.624996,6.469726,eating
0.617798,0.727539,0.122925,-18.67676,-18.79883,8.300784,eating
0.703858,0.666138,0.130737,-25.329584,-49.62158,11.901852,eating
0.758545,0.64856,0.151733,-38.51319,-98.51072,17.7002,eating
0.838379,0.644898,0.111694,-45.47118,-197.02144,24.41406,eating
0.774536,0.674927,0.077271,-48.58398,-250.4272,29.05273,eating
0.687866,0.727783,-0.038818,-34.1797,-299.9268,40.34423,eating
0.609863,0.741089,-0.105835,-22.88818,-292.1143,42.84667,eating
0.475464,0.681885,-0.386597,-4.028321,-236.5112,54.07714,eating
0.435303,0.688965,-0.501831,4.150392,-196.4721,57.312,eating
0.397827,0.623902,-0.539551,3.723144,-137.69532,57.86132,eating
