Ax,Ay,Az,Gx,Gy,Gz,activity
0.261597,-0.958252,-0.164673,-0.12207,-0.549316,-0.366211,standing
0.265625,-0.959961,-0.165283,-0.061035,-0.061035,-0.244141,standing
0.2677,-0.958252,-0.167725,-0.305176,-0.305176,-0.427246,standing
0.265625,-0.960205,-0.166748,-0.183105,-0.610352,-0.549316,standing
0.260254,-0.956909,-0.164307,0,-0.549316,-0.610352,standing
0.267212,-0.963745,-0.162598,-0.244141,-0.061035,-0.793457,standing
0.264038,-0.954712,-0.167236,0.12207,-0.12207,-0.305176,standing
0.267456,-0.957398,-0.170532,0.244141,-0.244141,-0.366211,standing
0.266602,-0.961914,-0.168457,-0.061035,-0.244141,-0.671386,standing
0.262085,-0.95874,-0.166626,-0.244141,-0.305176,-0.976562,standing
0.263184,-0.956421,-0.166504,-0.061035,-0.183105,-0.732422,standing
0.269287,-0.960816,-0.167603,-0.061035,-0.183105,-0.427246,standing
0.269287,-0.959717,-0.168579,0,-0.610352,-0.427246,standing
0.265137,-0.958618,-0.168335,-0.183105,-0.549316,-0.488281,standing
0.265503,-0.958618,-0.168457,-0.244141,-0.427246,-0.549316,standing
0.266724,-0.960083,-0.166138,-0.305176,-0.244141,-0.549316,standing
0.266602,-0.960327,-0.166138,-0.366211,-0.12207,-0.610352,standing
0.266235,-0.957031,-0.168091,-0.305176,-0.610352,-0.488281,standing
0.266358,-0.957398,-0.165527,-0.427246,-0.305176,-0.549316,standing
0.264404,-0.963379,-0.161621,-0.305176,0,-0.732422,standing
0.269775,-0.959595,-0.166016,-0.183105,-0.244141,-0.427246,standing
0.268677,-0.955444,-0.165894,-0.061035,-0.305176,-0.12207,standing
0.271118,-0.960205,-0.168091,-0.061035,-0.610352,-0.854492,standing
0.267456,-0.959473,-0.167236,-0.305176,-0.793457,-0.976562,standing
0.265137,-0.957886,-0.165527,-0.183105,-0.549316,-0.793457,standing
0.266113,-0.958618,-0.163818,0,-0.305176,-0.793457,standing
0.268433,-0.960816,-0.167114,-0.183105,-0.488281,-0.732422,standing
0.268311,-0.956909,-0.168945,-0.244141,-0.366211,-0.671386,standing
0.265991,-0.958008,-0.167969,-0.305176,-0.427246,-0.732422,standing
0.267456,-0.958984,-0.168701,-0.427246,-0.427246,-0.671386,standing
0.267944,-0.95752,-0.167725,-0.305176,-0.427246,-0.732422,standing
0.269165,-0.956665,-0.167847,-0.488281,0,-0.671386,standing
0.270142,-0.959473,-0.168701,-0.549316,0.061035,-0.671386,standing
0.272217,-0.956665,-0.1698,-0.671386,0.12207,-0.671386,standing
0.268677,-0.950562,-0.1698,-0.366211,-0.427246,-0.732422,standing
0.272949,-0.957398,-0.171143,-0.183105,-0.244141,-0.549316,standing
0.272827,-0.953491,-0.1698,0,-0.793457,-0.305176,standing
0.273438,-0.959473,-0.171265,-0.12207,-0.732422,-1.037598,standing
0.271606,-0.957886,-0.170898,-0.244141,-1.159668,-0.915527,standing
0.269653,-0.954712,-0.169556,-0.244141,-0.732422,-0.793457,standing
0.269531,-0.955933,-0.169067,0.061035,-0.610352,-0.793457,standing
0.269898,-0.958984,-0.168457,-0.183105,-1.342773,-0.549316,standing
0.268799,-0.957642,-0.1698,-0.305176,-0.854492,-0.732422,standing
0.269043,-0.957276,-0.169189,-0.244141,-0.244141,-0.854492,standing
0.268677,-0.959106,-0.170166,-0.488281,-0.244141,-0.793457,standing
0.271484,-0.956665,-0.1698,-0.549316,-0.183105,-0.732422,standing
0.270264,-0.957642,-0.169312,-0.183105,-0.488281,-0.427246,standing
0.272095,-0.957154,-0.17041,-0.183105,-0.488281,-0.366211,standing
0.272705,-0.95874,-0.168823,-0.244141,-0.671386,-0.549316,standing
0.271606,-0.954834,-0.1698,-0.183105,-0.854492,-0.305176,standing
0.270874,-0.96228,-0.16687,0.366211,-1.403808,-0.671386,standing
0.269898,-0.956421,-0.1698,0.549316,-1.464844,-0.305176,standing
0.272095,-0.9552,-0.175903,0.061035,-0.061035,-0.488281,standing
0.274292,-0.960327,-0.17395,-0.427246,-0.12207,-0.854492,standing
0.274292,-0.955688,-0.174805,-0.732422,-0.244141,-1.037598,standing
0.274536,-0.954956,-0.171021,-0.366211,-0.305176,-0.793457,standing
0.273438,-0.957154,-0.17041,-0.305176,-0.549316,-1.403808,standing
0.270874,-0.957886,-0.170776,-0.366211,-0.12207,-1.770019,standing
0.282105,-0.96167,-0.175537,-0.793457,-0.183105,-2.136231,standing
0.278564,-0.956299,-0.175903,-1.159668,0.976562,-2.868652,standing
0.275146,-0.954346,-0.175171,-1.525878,0.854492,-2.380371,standing
0.283569,-0.946533,-0.172607,-0.854492,-0.610352,-0.976562,standing
0.279785,-0.952026,-0.168457,-0.305176,-0.854492,-0.854492,standing
0.274414,-0.955078,-0.169434,0.244141,-1.220704,-0.854492,standing
0.276367,-0.956177,-0.169556,0.061035,-0.549316,-1.098633,standing
0.272949,-0.947754,-0.171265,0.061035,-0.793457,-0.976562,standing
0.275757,-0.957276,-0.168091,-0.061035,0.183105,-0.854492,standing
0.277344,-0.953858,-0.1698,0.244141,0.305176,-0.12207,standing
0.284302,-0.954712,-0.174927,0.610352,-0.305176,0.244141,standing
0.284302,-0.95752,-0.178223,0.366211,-0.732422,0.12207,standing
0.280396,-0.959351,-0.181397,-0.488281,-0.061035,-0.610352,standing
0.275391,-0.953369,-0.178955,-1.037598,0.061035,-0.793457,standing
0.277344,-0.955811,-0.171021,-0.793457,-0.488281,-0.366211,standing
0.28064,-0.952881,-0.1698,-0.488281,-0.427246,0.12207,standing
0.281372,-0.952759,-0.171021,-0.305176,-0.305176,0.244141,standing
0.283814,-0.952271,-0.171753,-0.427246,0.244141,-0.061035,standing
0.281372,-0.954102,-0.174561,-0.183105,-0.854492,-0.183105,standing
0.275513,-0.958496,-0.173828,-0.061035,-0.915527,-0.915527,standing
0.274536,-0.954712,-0.173096,-0.305176,-0.793457,-0.854492,standing
0.276001,-0.955322,-0.171387,-0.366211,-0.610352,-0.488281,standing
0.276856,-0.952271,-0.17273,-0.427246,-0.366211,-0.12207,standing
0.280029,-0.958618,-0.172485,-0.854492,0.976562,-0.488281,standing
0.276611,-0.95398,-0.175903,-0.488281,0.732422,-0.427246,standing
0.276489,-0.950318,-0.179932,-0.671386,1.159668,-0.244141,standing
0.282349,-0.956055,-0.178345,-1.098633,0.610352,-0.488281,standing
0.282593,-0.95166,-0.175415,-1.098633,0.12207,-0.732422,standing
0.280274,-0.951904,-0.171997,-0.305176,-0.305176,-0.915527,standing
0.28125,-0.958374,-0.173218,-0.366211,0.061035,-0.793457,standing
0.274414,-0.95044,-0.17749,-0.488281,0.366211,-0.671386,standing
0.27478,-0.947754,-0.17749,-0.549316,0.732422,-0.854492,standing
0.283569,-0.949585,-0.172607,-0.366211,1.037598,0,standing
