Ax,Ay,Az,Gx,Gy,Gz,activity,,,
-0.254639,-1.077881,0.033325,3.845214,51.45262,71.6553,walking,,,
-0.240845,-1.108154,0.060425,-4.577638,58.04442,65.36866,walking,,,
-0.1698,-1.031982,0.055054,-19.16504,36.31592,61.52343,walking,,,
-0.191895,-0.999146,0.039673,-24.78027,24.53613,62.13378,walking,,,
-0.194946,-0.914429,-0.010742,-17.39502,23.01025,53.58886,walking,,,
-0.191406,-0.869507,-0.038452,-15.07568,-1.770019,43.7622,walking,,,
-0.226318,-0.790894,-0.027832,-11.16943,-35.5835,10.864256,walking,,,
-0.285034,-0.774536,-0.026978,-8.789064,-39.7339,-10.131832,walking,,,
-0.25769,-0.798218,-0.02478,-7.141112,-45.04394,-40.22216,walking,,,
-0.276978,-0.852173,-0.005859,-8.789064,-54.80956,-54.19921,walking,,,
-0.317139,-0.962891,0.023071,-14.404296,-80.99364,-73.66944,walking,,,
-0.353516,-0.991944,-0.006836,-12.93945,-85.6323,-79.834,walking,,,
-0.417847,-1.051392,-0.064819,-18.43262,-60.11962,-81.66502,walking,,,
-0.349854,-1.032104,-0.013306,-26.48925,-51.14745,-74.2798,walking,,,
-0.335693,-1.267212,0.105347,-42.23632,-46.0205,-66.58936,walking,,,
-0.278076,-1.10498,0.115845,-57.61718,-62.74413,-56.45751,walking,,,
-0.310425,-1.054078,0.085571,-55.11474,-82.27536,-46.81396,walking,,,
-0.330078,-1.04065,0.092407,-46.87499,-88.43992,-45.47118,walking,,,
-0.322998,-1.041016,0.151123,-39.0625,-87.64646,-44.61669,walking,,,
-0.302856,-1.020508,0.165405,-33.26416,-84.2285,-37.90284,walking,,,
-0.269898,-0.88269,0.117676,-16.78467,-89.9658,-18.9209,walking,,,
-0.25,-0.854004,0.0896,-7.141112,-96.31346,-12.390136,walking,,,
-0.249756,-0.839112,0.05835,10.131832,-94.72654,0.061035,walking,,,
-0.258301,-0.865845,0.043701,17.27295,-86.42576,-2.075196,walking,,,
-0.265869,-0.979614,0.005737,32.71485,-59.44824,-19.16504,walking,,,
-0.266846,-0.978882,-0.028076,42.41942,-48.4619,-28.62548,walking,,,
-0.269287,-0.996948,-0.098999,59.50927,-23.13232,-47.79052,walking,,,
-0.264893,-1.003662,-0.133789,62.19482,-6.04248,-54.07714,walking,,,
-0.234985,-1.046143,-0.187988,47.97362,31.31103,-47.0581,walking,,,
-0.248169,-1.031006,-0.198975,37.96388,39.30664,-43.02978,walking,,,
-0.172607,-1.024658,-0.154663,13.97705,19.10401,-12.3291,walking,,,
-0.193115,-1.009766,-0.143799,2.746581,11.657712,-11.04736,walking,,,
-0.208008,-0.977051,-0.099976,-14.892576,13.244628,-10.498044,walking,,,
-0.207764,-0.979614,-0.057129,-20.50781,19.47022,-11.352536,walking,,,
-0.20752,-0.996582,-0.00061,-30.3955,25.695796,-1.037598,walking,,,
-0.200195,-0.980225,0.019775,-36.31592,22.46093,5.676268,walking,,,
-0.211182,-0.949097,0.047974,-37.10938,18.67676,19.10401,walking,,,
-0.254883,-1.079834,0.08728,-33.08106,21.301268,17.51709,walking,,,
-0.249878,-1.033448,0.093872,-28.38134,31.79931,32.59278,walking,,,
-0.276733,-1.007446,0.091797,-15.563964,37.53662,26.977532,walking,,,
-0.271118,-1.105347,0.126709,-0.305176,55.66406,52.18505,walking,,,
-0.259766,-1.05774,0.141968,0.854492,64.0259,57.1289,walking,,,
-0.233398,-0.994385,0.138794,5.920409,66.71144,62.80516,walking,,,
-0.244629,-0.911621,0.084839,16.17432,67.38282,73.30324,walking,,,
-0.275024,-0.982178,0.085693,21.85058,74.95118,72.5708,walking,,,
-0.30481,-1.256226,0.149658,9.765626,89.4165,70.00734,walking,,,
-0.231323,-1.294312,0.187378,-5.554198,83.43504,81.7871,walking,,,
-0.193359,-1.250122,0.184082,-11.108396,69.82424,93.13964,walking,,,
-0.162842,-1.02771,0.07373,0.183105,10.19287,113.0371,walking,,,
-0.232056,-0.964356,0.019653,17.08985,-14.282224,112.24364,walking,,,
-0.344116,-0.930664,0.009644,31.494136,-7.568358,89.5996,walking,,,
-0.397705,-0.899048,-0.074341,29.1748,33.5083,74.4629,walking,,,
-0.332275,-0.756958,-0.159668,13.000484,97.4121,50.23192,walking,,,
-0.252441,-0.757324,-0.078491,9.21631,60.36376,27.587884,walking,,,
-0.444824,-0.752075,-0.131714,-0.366211,-5.798338,-5.249022,walking,,,
-0.468018,-0.730347,-0.146484,-1.403808,-1.342773,-14.282224,walking,,,
-0.449341,-0.72937,-0.111206,-4.455568,-11.535644,-28.747552,walking,,,
-0.464722,-0.741699,-0.087891,-7.202148,-21.60644,-40.52734,walking,,,
-0.459351,-0.84375,-0.040161,-12.145992,-57.55614,-68.9087,walking,,,
-0.461914,-0.876465,-0.039185,-13.671872,-63.41552,-75.80568,walking,,,
-0.432617,-1.050293,0.039063,-23.86474,-82.76366,-96.06932,walking,,,
-0.41626,-1.052124,0.08252,-26.18408,-103.08836,-102.6611,walking,,,
-0.417358,-1.006958,0.114624,-26.24511,-121.0327,-110.16844,walking,,,
-0.431152,-1.001221,0.095215,-20.50781,-113.64744,-109.2529,walking,,,
-0.488403,-1.156494,0.125122,-13.427732,-33.56934,-106.75048,walking,,,
-0.410278,-1.168824,0.160156,-15.258788,0.488281,-97.1069,walking,,,
-0.183105,-1.024048,0.155273,-14.70947,-15.441892,-52.24608,walking,,,
-0.143799,-0.945435,0.124023,-12.08496,-35.33936,-37.90284,walking,,,
-0.191895,-0.888062,0.026978,6.469726,-64.08694,-18.493652,walking,,,
-0.185547,-0.954346,0.03479,7.080076,-49.43846,-18.371584,walking,,,
-0.125122,-1.043457,0.082031,1.281738,-23.74267,0.671386,walking,,,
-0.065063,-0.973389,0.019043,9.46045,-40.52734,-24.963376,walking,,,
-0.126831,-0.959595,-0.014404,11.596676,-26.55029,-14.770504,walking,,,
-0.152222,-0.975098,-0.010132,15.014646,-23.49853,-11.96289,walking,,,
-0.129639,-0.963867,-0.034668,14.22119,-17.21192,-10.55908,walking,,,
-0.130981,-0.980103,-0.034668,13.18359,-13.000484,-6.958006,walking,,,
-0.129517,-0.978028,-0.052734,11.535644,-5.554198,-3.173828,walking,,,
-0.137207,-0.998047,-0.054932,9.643556,0.305176,-3.967285,walking,,,
-0.123779,-1.003418,-0.055054,6.16455,4.211426,-3.417968,walking,,,
-0.137939,-0.989624,-0.036621,-0.305176,16.96778,-5.554198,walking,,,
-0.159424,-0.978028,-0.037109,-2.746581,24.841304,-8.422854,walking,,,
-0.189819,-0.953613,-0.026489,-4.455568,38.14698,-12.023924,walking,,,
-0.187744,-0.968018,-0.015137,-2.929687,45.34911,-10.80322,walking,,,
-0.170288,-0.958008,0.015869,-7.446288,36.31592,3.784179,walking,,,
-0.221558,-1.078858,0.038208,-4.089356,32.47071,8.056642,walking,,,
-0.214478,-1.089844,0.072998,-20.69091,44.73876,29.78515,walking,,,
-0.225586,-0.960816,0.05481,-8.72803,38.20802,24.841304,walking,,,
-0.275513,-1.105835,0.108154,-10.742184,60.85204,51.14745,walking,,,
-0.269165,-1.146851,0.163818,-16.845708,82.1533,58.83788,walking,,,
-0.218506,-1.098511,0.183472,-22.52197,85.20506,63.53759,walking,,,
-0.210449,-0.908203,0.135132,-15.07568,82.03124,76.59914,walking,,,
-0.244995,-0.902588,0.096558,-0.427246,86.36474,77.02638,walking,,,
-0.262329,-1.171143,0.156006,3.234863,103.63768,61.4624,walking,,,
-0.223511,-1.224488,0.204224,-7.568358,101.01316,58.04442,walking,,,
-0.120728,-1.037476,0.14856,-17.82227,53.40575,71.59424,walking,,,
-0.108521,-0.941772,0.086548,-8.361816,22.15576,80.0171,walking,,,
-0.136963,-0.873902,0.037964,5.554198,-3.295898,84.4116,walking,,,
-0.244141,-0.88855,0.039551,21.60644,4.821778,75.62256,walking,,,
-0.269409,-0.886108,0.002075,26.855464,73.66944,53.89404,walking,,,
-0.25769,-0.890015,0.008545,25.93994,97.4121,40.52734,walking,,,
-0.234497,-0.882446,0.006714,23.559568,110.04636,20.87402,walking,,,
-0.198608,-0.827637,-0.111694,29.29687,52.36816,-26.12304,walking,,,
-0.206177,-0.802124,-0.14917,35.03418,17.63916,-35.88868,walking,,,
-0.352051,-0.865112,-0.15332,43.57909,-44.31152,-61.52343,walking,,,
-0.390259,-0.905762,-0.162231,42.05322,-45.95946,-70.06836,walking,,,
-0.414673,-1.178711,-0.099731,22.46093,-56.15234,-85.38816,walking,,,
-0.386597,-1.10022,-0.06311,5.493162,-70.55664,-79.95606,walking,,,
-0.379272,-1.131836,0.014526,-4.028321,-87.46336,-67.5049,walking,,,
-0.33606,-1.140015,0.062744,-8.117676,-92.4072,-63.65966,walking,,,
-0.314697,-1.043579,0.063354,-6.774902,-79.52882,-56.33544,walking,,,
-0.287598,-1.01941,0.068604,-8.60596,-61.76757,-55.72509,walking,,,
-0.184937,-0.944336,0.071777,-11.108396,-55.84716,-44.00634,walking,,,
-0.21106,-0.981812,0.115112,-37.71973,-57.25096,-21.789548,walking,,,
-0.156738,-0.956177,0.098755,-15.31982,-62.49999,-12.023924,walking,,,
-0.185913,-0.93457,0.085815,-4.943848,-60.85204,-6.65283,walking,,,
-0.180908,-0.991333,0.092651,0.671386,-26.18408,-2.258301,walking,,,
-0.149292,-0.977905,0.068604,9.155274,-23.803708,-9.94873,walking,,,
-0.151001,-0.974243,-0.003052,18.31055,-13.122556,-12.878416,walking,,,
-0.165894,-0.994263,-0.024536,20.50781,-5.432128,-16.723632,walking,,,
-0.146362,-0.980713,-0.04126,22.52197,4.211426,-19.34815,walking,,,
-0.17041,-1.052246,-0.131348,37.59766,12.145992,-21.11816,walking,,,
-0.167847,-1.083618,-0.166626,30.57861,23.803708,-20.08056,walking,,,
-0.182007,-0.999146,-0.144043,13.671872,51.94091,-13.671872,walking,,,
-0.147095,-0.960816,-0.078003,1.220704,66.04004,-12.512204,walking,,,
-0.147949,-0.964722,-0.021973,-19.9585,60.85204,-13.854978,walking,,,
-0.171265,-0.979126,-0.011963,-26.48925,59.26512,-13.732908,walking,,,
-0.169067,-0.98938,0.042603,-35.15626,65.18556,-4.516602,walking,,,
-0.171631,-1.001343,0.082275,-32.89796,69.88526,2.01416,walking,,,
-0.175781,-1.001954,0.111816,-20.935052,77.7588,3.234863,walking,,,
-0.187134,-1.02478,0.136841,-11.2915,90.57616,8.300784,walking,,,
-0.192383,-0.936279,0.180664,2.441407,134.76564,9.521484,walking,,,
-0.200073,-0.927246,0.16626,12.57324,146.9727,5.432128,walking,,,
-0.174927,-0.963501,0.197388,21.72851,152.64892,15.136716,walking,,,
-0.179077,-0.982178,0.21814,17.76123,150.1465,20.20263,walking,,,
-0.175171,-0.986572,0.237427,13.122556,145.813,25.451652,walking,,,
-0.19165,-0.887451,0.258179,1.647949,127.01414,13.732908,walking,,,
-0.113159,-0.932007,0.363648,-4.943848,95.8862,12.756344,walking,,,
-0.269409,-0.876099,0.213501,16.479492,55.29784,-2.197266,walking,,,
-0.276733,-0.935669,0.224976,19.22608,54.93163,-8.666994,walking,,,
-0.335083,-1.077881,0.338379,17.8833,76.7212,9.399414,walking,,,
-0.320923,-1.138916,0.354126,17.02881,110.7788,30.57861,walking,,,
-0.266113,-1.154053,0.339844,16.235352,134.8877,56.94579,walking,,,
-0.216675,-1.139526,0.310791,13.427732,131.10352,92.10204,walking,,,
-0.240112,-1.015015,0.276733,18.371584,119.68992,95.7031,walking,,,
-0.166626,-1.071167,0.285278,19.77539,117.18748,96.43554,walking,,,
-0.172119,-0.993286,0.267334,20.99609,106.8115,86.18162,walking,,,
-0.225586,-0.914307,0.253906,30.09033,89.9658,61.40136,walking,,,
-0.214966,-0.901612,0.231445,32.53174,82.09226,50.354,walking,,,
-0.284058,-0.883789,0.216675,44.18944,61.76757,17.08985,walking,,,
-0.353149,-0.881958,0.191406,50.59814,52.36816,5.737304,walking,,,
-0.486206,-0.888062,0.115234,60.6079,48.21776,-8.666994,walking,,,
-0.529175,-0.859619,0.126465,63.23241,45.22704,-5.371092,walking,,,
-0.597046,-0.83728,0.117798,70.67872,34.11866,-3.540038,walking,,,
-0.648926,-0.841675,0.055786,62.8662,52.12402,8.544924,walking,,,
-0.575928,-0.812378,0.070801,58.04442,62.19482,6.774902,walking,,,
-0.559204,-0.805542,0.082397,39.00147,36.07178,-4.699708,walking,,,
-0.567993,-0.811646,0.081543,34.85108,34.11866,-7.324218,walking,,,
-0.552856,-0.837402,0.082153,23.437492,36.92628,-6.65283,walking,,,
-0.521606,-0.858765,0.097412,19.89746,43.45702,-6.65283,walking,,,
-0.437988,-0.869751,0.062256,10.31494,44.31152,-11.718748,walking,,,
-0.408814,-0.894654,0.05896,6.469726,41.32079,-17.08985,walking,,,
-0.393433,-0.90686,0.05896,3.295898,39.7339,-21.667476,walking,,,
-0.360108,-0.895996,0.049072,0.793457,35.94972,-29.29687,walking,,,
-0.349243,-0.889404,0.02771,1.831054,41.56493,-39.55078,walking,,,
-0.262695,-0.896606,0.005249,1.770019,43.02978,-45.166,walking,,,
-0.255249,-0.901612,0.009277,1.037598,37.8418,-45.34911,walking,,,
-0.226685,-1.035034,0.059448,-5.432128,10.0708,-51.81884,walking,,,
-0.208618,-1.067139,0.07251,-13.793944,-12.756344,-51.63574,walking,,,
-0.193726,-1.041138,0.066162,-17.94434,-39.24561,-47.48534,walking,,,
-0.249023,-1.008789,0.05481,-14.038084,-71.8384,-34.72901,walking,,,
-0.27063,-1.048828,0.066406,-10.498044,-67.56594,-32.59278,walking,,,
-0.265015,-1.021973,0.068604,-5.187988,-50.84228,-32.95899,walking,,,
-0.259033,-0.95874,0.03479,6.225584,-48.40087,-43.82324,walking,,,
-0.247192,-0.929444,0.01001,14.770504,-47.91259,-48.21776,walking,,,
-0.292847,-0.954712,0.008545,18.249516,-36.31592,-63.35448,walking,,,
-0.30542,-0.948364,-0.001343,16.29639,-9.58252,-58.71581,walking,,,
-0.277832,-0.986938,0.004883,19.9585,-5.676268,-55.17577,walking,,,
-0.283936,-0.98877,0.007202,14.34326,5.493162,-47.0581,walking,,,
-0.28064,-0.97522,-0.003296,12.45117,10.253904,-36.31592,walking,,,
-0.264282,-0.972656,-0.007935,6.16455,29.1748,-17.15088,walking,,,
-0.222656,-0.973022,-0.008057,1.647949,37.6587,-9.33838,walking,,,
-0.200928,-0.965698,-0.004761,-7.080076,37.47559,1.037598,walking,,,
-0.200928,-0.937012,-0.004883,-14.09912,33.44727,4.028321,walking,,,
-0.198853,-0.957642,0.013916,-14.160152,38.8794,10.864256,walking,,,
-0.191284,-0.967163,0.033203,-14.83154,43.15184,14.404296,walking,,,
-0.16687,-0.966431,0.057129,-16.78467,42.41942,20.08056,walking,,,
-0.19873,-1.052978,0.0802,-11.04736,32.22657,22.03369,walking,,,
-0.202759,-1.087036,0.120605,-19.34815,38.20802,27.77099,walking,,,
-0.214966,-1.13623,0.144165,-17.08985,44.73876,30.51757,walking,,,
-0.234253,-1.21167,0.17627,-12.512204,51.87988,30.51757,walking,,,
-0.172119,-1.012207,0.168213,-7.507323,57.18993,43.15184,walking,,,
-0.189697,-0.946045,0.136475,0.671386,60.85204,40.89354,walking,,,
-0.284546,-0.911621,0.078247,18.79883,90.02684,29.78515,walking,,,
-0.330078,-1.033204,0.096313,16.723632,123.59616,28.1372,walking,,,
-0.137817,-1.143433,0.215942,-11.840818,136.9019,52.6123,walking,,,
-0.080322,-1.131958,0.217285,-20.935052,109.49704,65.97902,walking,,,
-0.091919,-1.084595,0.069702,-14.770504,8.911134,100.95212,walking,,,
-0.200195,-1.039917,0.016968,-5.432128,-5.920409,109.80224,walking,,,
-0.276123,-1.015381,0.011475,7.751464,13.30566,108.76464,walking,,,
-0.161987,-0.932984,0.034668,20.75195,56.51854,91.91894,walking,,,
-0.196899,-0.88269,0.009888,18.615724,46.63085,87.40232,walking,,,
-0.530884,-0.79065,-0.078369,18.55469,76.9043,57.80028,walking,,,
-0.353516,-0.77124,-0.103027,24.6582,94.97068,33.08106,walking,,,
-0.410156,-0.747681,-0.114258,19.89746,54.80956,3.051757,walking,,,
-0.426025,-0.748657,-0.11499,20.26367,51.63574,-5.187988,walking,,,
-0.387329,-0.755615,-0.19043,15.930172,22.583,-25.51269,walking,,,
-0.401611,-0.751831,-0.191528,9.70459,2.746581,-36.07178,walking,,,
-0.466675,-0.946778,-0.142212,10.43701,-24.71923,-63.11034,walking,,,
-0.427246,-1.015137,-0.060303,-4.333496,-37.90284,-77.88086,walking,,,
-0.521973,-0.998413,-0.082764,1.342773,-5.493162,-83.92332,walking,,,
-0.389771,-1.008912,-0.080078,7.019042,3.051757,-88.68406,walking,,,
-0.388306,-1.046509,-0.073242,4.394532,-7.141112,-89.4165,walking,,,
-0.292358,-1.025269,-0.062744,1.098633,-48.15673,-68.0542,walking,,,
-0.256958,-0.977173,-0.039673,-6.958006,-64.45314,-49.25536,walking,,,
-0.260132,-0.911621,-0.03125,-0.854492,-60.791,-26.9165,walking,,,
-0.209351,-0.970703,-0.017212,4.333496,-79.77296,-26.24511,walking,,,
-0.312988,-1.034302,-0.039673,8.056642,-115.2954,-25.51269,walking,,,
-0.241943,-0.959595,-0.045532,20.69091,-106.9946,-45.53222,walking,,,
-0.244507,-0.98938,-0.038574,22.03369,-104.30906,-34.5459,walking,,,
-0.28064,-0.957154,-0.032715,23.25439,-117.5537,-31.31103,walking,,,
-0.293213,-0.937866,-0.046021,19.89746,-105.0415,-34.60694,walking,,,
-0.290283,-0.949097,-0.032959,11.96289,-58.77684,-26.12304,walking,,,
-0.291992,-0.948975,-0.014282,9.399414,-40.95458,-22.88818,walking,,,
-0.265015,-0.955688,-0.01709,4.577638,-27.221676,-18.31055,walking,,,
-0.271606,-0.952515,-0.01709,2.075196,-24.6582,-13.97705,walking,,,
-0.284912,-0.94397,-0.017212,0.732422,-19.47022,-13.366696,walking,,,
-0.304199,-0.945435,-0.02063,3.479003,1.281738,-11.657712,walking,,,
-0.275757,-0.963745,-0.013428,2.929687,10.253904,-2.868652,walking,,,
-0.233398,-1.117188,0.000732,14.09912,13.732908,4.699708,walking,,,
-0.2052,-1.197144,0.006592,4.211426,26.855464,23.681636,walking,,,
-0.227783,-1.177734,0.029419,-6.40869,28.32031,1.037598,walking,,,
-0.149292,-1.094604,0.037476,-16.113284,44.67772,17.33399,walking,,,
-0.208252,-0.918945,0.010376,-17.94434,57.1289,16.78467,walking,,,
-0.189819,-0.947266,0.044678,-16.29639,79.28468,7.080076,walking,,,
-0.18811,-0.997681,0.107788,-24.35302,80.81054,7.629394,walking,,,
-0.189087,-0.954224,0.098877,-24.71923,72.876,11.779784,walking,,,
-0.221191,-0.945312,0.094971,-23.6206,71.22804,19.71436,walking,,,
-0.258057,-0.983154,0.138794,-25.207516,75.8667,29.1748,walking,,,
-0.231812,-1.023926,0.146729,-25.63476,71.22804,35.4004,walking,,,
-0.217285,-1.077637,0.14563,-21.423332,40.89354,61.15722,walking,,,
-0.211792,-1.0542,0.113037,-9.46045,26.36718,77.69776,walking,,,
-0.262207,-1.063477,0.075439,14.160152,9.033204,103.39354,walking,,,
-0.288574,-1.063965,0.077148,23.86474,13.244628,115.05124,walking,,,
-0.311768,-1.042603,0.082642,30.02929,26.24511,121.8872,walking,,,
-0.350708,-0.950195,0.040527,30.57861,45.28808,111.145,walking,,,
-0.331909,-0.879883,-0.007324,28.68652,41.62596,92.28514,walking,,,
-0.383179,-0.715698,-0.084839,24.963376,33.38624,62.62206,walking,,,
-0.375122,-0.660156,-0.086182,23.25439,13.366696,41.25976,walking,,,
-0.505982,-0.691162,-0.092285,14.22119,-38.20802,9.033204,walking,,,
-0.563599,-0.67627,-0.113281,8.60596,-38.26905,-0.854492,walking,,,
-0.568726,-0.733276,-0.079834,-3.051757,-42.84667,-21.789548,walking,,,
-0.567749,-0.756592,-0.055664,-4.699708,-38.02491,-32.04346,walking,,,
-0.491455,-0.96521,0.087891,-20.62988,-67.81006,-56.82372,walking,,,
-0.500366,-1.001221,0.041382,-17.15088,-71.41114,-57.86132,walking,,,
-0.466675,-1.033081,0.050171,-12.512204,-27.52685,-68.0542,walking,,,
-0.392212,-1.008057,0.055664,-17.57813,-10.19287,-73.6084,walking,,,
-0.317139,-0.918213,0.019897,-14.22119,0.305176,-66.6504,walking,,,
-0.286987,-0.911743,0.015137,-15.686032,-1.770019,-59.93652,walking,,,
-0.266602,-0.973389,0.058105,-19.16504,-13.18359,-46.87499,walking,,,
-0.258667,-1.003174,0.074341,-21.301268,-21.3623,-42.5415,walking,,,
-0.250244,-1.021973,0.061401,-15.86914,-35.15626,-35.15626,walking,,,
-0.249146,-1.014526,0.041138,-10.009768,-46.50878,-33.44727,walking,,,
-0.288818,-0.958618,-0.00354,4.394532,-44.61669,-31.92138,walking,,,
-0.265137,-0.976929,-0.008911,7.446288,-31.55517,-34.85108,walking,,,
-0.194214,-0.998902,0.036377,16.96778,-22.52197,-13.122556,walking,,,
-0.211426,-0.871948,-0.004395,-2.868652,-22.21679,-52.30712,walking,,,
-0.168091,-0.957886,-0.00415,8.544924,-21.11816,-39.67286,walking,,,
-0.226563,-0.982422,0.015625,7.446288,-35.15626,-27.709956,walking,,,
-0.247437,-0.966309,0.01123,8.97217,-39.61182,-25.75683,walking,,,
-0.24353,-0.950806,0.005859,9.94873,-34.30176,-20.44677,walking,,,
-0.236938,-0.945801,0.003296,13.000484,-22.76611,-14.46533,walking,,,
-0.249268,-0.922486,0.00061,12.512204,-19.22608,-16.41846,walking,,,
-0.266235,-0.941895,0.005981,15.441892,-21.3623,-17.21192,walking,,,
-0.253052,-0.934814,0.001343,11.657712,-20.56884,-5.187988,walking,,,
-0.277588,-0.963989,0.001709,11.535644,-24.963376,2.136231,walking,,,
-0.310059,-1.140015,0.064453,0.12207,-13.122556,15.441892,walking,,,
-0.311524,-1.088501,0.062744,-2.197266,-17.7002,13.06152,walking,,,
-0.277222,-1.075074,0.11023,-9.09424,-1.098633,34.05762,walking,,,
-0.281982,-0.976807,0.103027,-6.896972,-1.098633,39.61182,walking,,,
-0.314331,-0.885986,0.050171,8.117676,17.15088,50.5371,walking,,,
-0.341919,-0.926636,0.050903,11.474608,44.55566,51.5747,walking,,,
-0.290039,-1.102906,0.091919,5.371092,79.89504,59.75341,walking,,,
-0.258667,-1.24878,0.114624,-5.676268,87.28026,69.2749,walking,,,
-0.181397,-1.271606,0.119263,-24.29199,80.26124,86.6699,walking,,,
-0.119629,-1.130738,0.098389,-45.95946,37.8418,125.67136,walking,,,
-0.124756,-1.08313,0.078247,-47.18016,25.207516,130.4932,walking,,,
-0.163818,-1.05127,0.063843,-53.03954,5.798338,111.5112,walking,,,
-0.164795,-1.015747,0.075195,-57.1289,-4.272462,88.62304,walking,,,
-0.157349,-0.915528,0.10144,-59.87548,-37.8418,34.72901,walking,,,
-0.187622,-0.85144,0.077271,-54.74852,-55.17577,12.390136,walking,,,
-0.227661,-0.844482,0.051636,-41.38182,-72.99806,-23.01025,walking,,,
-0.229004,-0.864014,0.062256,-37.29248,-84.10644,-42.9077,walking,,,
-0.278687,-0.914429,0.106323,-37.6587,-107.60496,-75.01222,walking,,,
-0.388916,-0.988526,0.1604,-41.80908,-103.5156,-92.10204,walking,,,
-0.501099,-0.951782,0.172607,-45.04394,-76.04982,-118.5913,walking,,,
-0.555664,-1.026001,0.202759,-41.87011,-55.72509,-121.15476,walking,,,
-0.522583,-1.099732,0.263794,-41.32079,-66.77246,-101.98972,walking,,,
-0.499512,-1.101929,0.275269,-42.35839,-79.04054,-84.0454,walking,,,
-0.453003,-1.027222,0.23938,-39.55078,-96.49656,-54.0161,walking,,,
-0.440064,-0.964234,0.209229,-35.64454,-103.82078,-39.30664,walking,,,
-0.304077,-0.903931,0.180664,-23.01025,-114.01364,-20.935052,walking,,,
-0.273071,-0.921387,0.16394,-19.71436,-127.92968,-15.014646,walking,,,
-0.295532,-0.962769,0.16333,-24.23095,-148.0103,-15.502928,walking,,,
-0.292969,-0.962891,0.170532,-29.96826,-153.9917,-16.54053,walking,,,
-0.282105,-0.939087,0.18042,-33.63038,-155.8228,-12.023924,walking,,,
-0.28479,-0.926514,0.164429,-29.235832,-154.41896,-10.68115,walking,,,
-0.282593,-0.93457,0.124268,-16.96778,-144.7754,-11.657712,walking,,,
-0.272095,-0.977661,0.109741,-7.019042,-131.28664,-18.615724,walking,,,
-0.264771,-0.981568,0.105103,-2.380371,-125.97654,-22.583,walking,,,
-0.273438,-1.050538,0.092041,-14.770504,-118.65232,-13.549804,walking,,,
-0.276611,-0.966431,0.078857,-6.835936,-143.1885,-47.91259,walking,,,
-0.238281,-1.036133,0.10022,-4.516602,-127.25828,-37.78076,walking,,,
-0.295776,-1.045166,0.103516,-4.760742,-127.01414,-34.3628,walking,,,
-0.296265,-0.984986,0.085449,-0.793457,-113.34228,-39.48975,walking,,,
-0.30127,-0.988404,0.077148,2.746581,-105.34666,-35.5835,walking,,,
-0.308716,-0.976807,0.063965,8.8501,-89.47752,-31.494136,walking,,,
-0.297974,-0.989014,0.060181,11.16943,-79.28468,-26.18408,walking,,,
-0.287109,-0.972778,0.044312,12.45117,-71.59424,-20.56884,walking,,,
-0.277588,-0.967652,0.024658,15.686032,-58.22753,-7.263182,walking,,,
-0.268921,-0.960083,0.01062,15.380856,-48.40087,-2.380371,walking,,,
-0.255127,-0.954468,0.00769,14.282224,-38.39112,4.211426,walking,,,
-0.256836,-0.977783,0.001587,13.427732,-33.63038,7.019042,walking,,,
-0.251221,-0.958862,-0.008667,8.422854,-25.8789,9.155274,walking,,,
-0.266235,-0.95105,-0.017944,6.958006,-18.371584,9.82666,walking,,,
-0.252075,-0.933106,-0.038696,7.93457,14.95361,12.756344,walking,,,
-0.216309,-0.978638,-0.018433,7.202148,6.591796,22.03369,walking,,,
-0.22876,-0.991455,-0.01709,-4.577638,0.976562,32.65382,walking,,,
-0.221314,-1.033814,-0.000366,-3.662109,13.06152,39.36768,walking,,,
-0.26123,-1.15686,0.07312,-2.136231,23.25439,45.95946,walking,,,
-0.261108,-1.098144,0.142212,-6.774902,38.02491,57.18993,walking,,,
-0.279785,-1.077515,0.140137,-6.713866,40.71044,65.6128,walking,,,
-0.273316,-0.992066,0.078735,10.80322,68.5425,79.52882,walking,,,
-0.270508,-1.016114,0.109253,13.30566,77.81984,85.38816,walking,,,
-0.244385,-1.06311,0.129517,9.46045,75.01222,83.61816,walking,,,
-0.276611,-1.112061,0.109741,7.141112,60.66894,78.55226,walking,,,
-0.292358,-1.154541,0.110962,0.061035,54.44335,74.15774,walking,,,
-0.251221,-1.01294,0.113403,-14.5874,32.34864,81.1157,walking,,,
-0.298706,-0.955444,0.086914,-14.46533,31.86035,77.51466,walking,,,
-0.341553,-0.835816,0.053711,-13.916012,31.98242,56.45751,walking,,,
-0.341919,-0.762207,0.036499,-4.943848,7.446288,44.9829,walking,,,
-0.505737,-0.683594,-0.02356,-4.760742,-32.40968,32.47071,walking,,,
-0.61499,-0.609375,-0.008545,2.990722,-16.113284,20.44677,walking,,,
-0.674194,-0.654297,0.053101,4.882814,-37.90284,-1.403808,walking,,,
-0.735718,-0.675049,0.011963,5.310058,-25.26855,-5.737304,walking,,,
-0.638306,-0.677246,-0.01001,1.89209,-26.12304,-10.19287,walking,,,
-0.6427,-0.689942,-0.00769,0.427246,-28.1372,-14.526364,walking,,,
-0.623047,-0.880982,0.09021,-1.953124,-30.51757,-23.6206,walking,,,
-0.492798,-0.961792,0.058228,-16.357424,-47.85156,-26.12304,walking,,,
-0.410034,-0.940796,0.041626,-24.29199,-56.57958,-25.93994,walking,,,
-0.395386,-0.931641,0.033936,-30.45654,-59.26512,-37.47559,walking,,,
