Ax,Ay,Az,Gx,Gy,Gz,activity
-0.642822,0.078613,-0.768555,0.366211,-0.183105,-0.427246,sitting
-0.64148,0.07898,-0.771118,0.244141,-0.610352,-0.366211,sitting
-0.637329,0.08252,-0.775146,-0.366211,0.549316,0.061035,sitting
-0.629028,0.08252,-0.77356,-0.488281,0.061035,-0.12207,sitting
-0.640015,0.076904,-0.773316,-0.183105,-0.488281,-0.549316,sitting
-0.639648,0.077271,-0.772827,-0.610352,-0.549316,-0.488281,sitting
-0.633789,0.088623,-0.771851,-0.183105,-0.549316,-0.488281,sitting
-0.637695,0.087891,-0.772095,0.854492,-1.281738,-0.732422,sitting
-0.642212,0.075806,-0.772095,-0.061035,-0.366211,-0.366211,sitting
-0.63623,0.080444,-0.772461,-0.366211,-0.305176,-0.244141,sitting
-0.635864,0.085327,-0.771362,0.549316,-1.037598,-0.549316,sitting
-0.640259,0.080811,-0.770142,0.793457,-1.098633,-0.610352,sitting
-0.645752,0.077515,-0.77124,0.366211,-0.732422,-0.427246,sitting
-0.632812,0.07898,-0.770874,-0.305176,0.061035,-0.12207,sitting
-0.63562,0.083496,-0.770264,-0.183105,-0.244141,-0.305176,sitting
-0.645142,0.075806,-0.775635,-0.732422,0.671386,0.061035,sitting
-0.638916,0.078735,-0.772827,-1.403808,0.915527,0.366211,sitting
-0.634644,0.086426,-0.772339,-0.366211,0.976562,0.061035,sitting
-0.640991,0.082642,-0.772339,-0.061035,0.427246,0.305176,sitting
-0.644531,0.082642,-0.771973,0.183105,1.586914,0.549316,sitting
-0.626465,0.081787,-0.777832,-0.12207,1.037598,0.366211,sitting
-0.628662,0.084473,-0.775513,-0.488281,0.305176,0.061035,sitting
-0.636108,0.083252,-0.775024,-0.244141,-0.12207,-0.061035,sitting
-0.631592,0.086914,-0.775391,-0.183105,0.244141,-0.12207,sitting
-0.628784,0.083862,-0.779175,0.366211,-0.488281,-0.427246,sitting
-0.631104,0.082764,-0.777466,0.061035,-1.159668,-0.488281,sitting
-0.634278,0.081299,-0.777222,-0.427246,-0.061035,-0.061035,sitting
-0.642212,0.084473,-0.770874,-0.366211,0.488281,0.305176,sitting
-0.639648,0.082764,-0.771729,-0.671386,2.136231,0.549316,sitting
-0.619507,0.087402,-0.782227,-0.12207,0.305176,0.061035,sitting
-0.626465,0.087524,-0.778076,-0.12207,-0.732422,-0.366211,sitting
-0.63269,0.084595,-0.77771,-0.061035,-0.793457,-0.427246,sitting
-0.63269,0.08313,-0.777222,-0.061035,-0.549316,-0.366211,sitting
-0.625854,0.08606,-0.778076,-0.183105,0,-0.183105,sitting
-0.627442,0.087646,-0.780029,0.183105,-0.427246,-0.366211,sitting
-0.626099,0.086548,-0.77832,0.183105,-0.549316,-0.427246,sitting
-0.643311,0.077026,-0.776734,0.183105,0.183105,0.12207,sitting
-0.648316,0.077271,-0.778076,-1.159668,3.479003,1.525878,sitting
-0.602905,0.095703,-0.780762,-0.488281,2.929687,1.159668,sitting
-0.611572,0.097778,-0.786377,0.183105,0.427246,0.061035,sitting
-0.625366,0.087158,-0.782959,0.671386,-2.197266,-0.854492,sitting
-0.633667,0.082642,-0.776245,0.12207,-1.220704,-0.671386,sitting
-0.627075,0.081909,-0.779297,-0.244141,-0.427246,-0.488281,sitting
-0.622925,0.09021,-0.783325,-0.244141,-0.976562,-0.427246,sitting
-0.621948,0.091675,-0.782715,0.183105,-1.281738,-0.610352,sitting
-0.628906,0.083862,-0.779541,0.549316,-1.831054,-0.732422,sitting
-0.632935,0.083374,-0.779053,0.366211,-1.281738,-0.549316,sitting
-0.630249,0.081177,-0.780884,-0.305176,-0.305176,-0.12207,sitting
-0.628418,0.086426,-0.780884,-0.427246,-0.12207,-0.061035,sitting
-0.623291,0.089111,-0.779785,-0.183105,-0.244141,-0.244141,sitting
-0.627075,0.086426,-0.779785,-0.061035,-0.976562,-0.549316,sitting
-0.632568,0.085083,-0.778931,-0.061035,-0.732422,-0.488281,sitting
-0.626709,0.084839,-0.778442,-0.12207,-0.427246,-0.305176,sitting
-0.62915,0.086182,-0.780274,-0.12207,-0.488281,-0.305176,sitting
-0.628418,0.087769,-0.779419,0.305176,-0.793457,-0.366211,sitting
-0.628174,0.084229,-0.779175,0.244141,-0.549316,-0.366211,sitting
-0.62854,0.085815,-0.778198,0.183105,-0.854492,-0.610352,sitting
-0.630982,0.085938,-0.780029,0.183105,-0.12207,-0.488281,sitting
-0.633423,0.084961,-0.779541,0.244141,-0.854492,-0.305176,sitting
-0.628052,0.085083,-0.779541,-0.488281,-0.183105,-0.244141,sitting
-0.625244,0.085815,-0.779175,0,-0.610352,-0.488281,sitting
-0.62732,0.084961,-0.777832,0.305176,-0.976562,-0.488281,sitting
-0.63147,0.083008,-0.77832,0.305176,-0.732422,-0.488281,sitting
-0.630127,0.082275,-0.777588,-0.12207,-0.732422,-0.366211,sitting
-0.627686,0.084839,-0.776734,-0.12207,-0.488281,-0.366211,sitting
-0.626953,0.084595,-0.779541,0,-0.549316,-0.366211,sitting
-0.628174,0.083496,-0.778198,0.244141,-0.976562,-0.427246,sitting
-0.633911,0.083618,-0.777588,0.12207,-0.549316,-0.366211,sitting
-0.630127,0.082642,-0.778442,0.061035,-0.427246,-0.366211,sitting
-0.631836,0.084473,-0.77771,-0.244141,-0.305176,-0.366211,sitting
-0.627808,0.08313,-0.780029,-0.610352,0.488281,-0.427246,sitting
-0.627075,0.086426,-0.78064,-0.183105,-0.732422,-0.366211,sitting
-0.631226,0.081421,-0.7771,-0.183105,0.305176,-0.183105,sitting
-0.626587,0.084106,-0.779785,-0.12207,-0.12207,-0.244141,sitting
-0.629883,0.085571,-0.777954,-0.061035,-0.549316,-0.427246,sitting
-0.629272,0.08313,-0.777954,0.061035,-0.671386,-0.427246,sitting
-0.633179,0.082642,-0.776612,-0.244141,-0.12207,-0.244141,sitting
-0.625122,0.085083,-0.777954,-0.061035,-0.366211,-0.427246,sitting
-0.626709,0.083008,-0.780396,0.183105,-0.915527,-0.427246,sitting
-0.631226,0.084351,-0.777832,0.976562,-2.075196,-0.488281,sitting
-0.636108,0.080811,-0.774048,0.366211,-0.854492,-0.488281,sitting
-0.622925,0.079224,-0.775391,0.427246,-0.671386,-0.549316,sitting
-0.636597,0.084961,-0.776489,0.427246,-0.671386,-0.427246,sitting
-0.630615,0.079956,-0.778931,0.183105,-0.793457,-0.488281,sitting
-0.631226,0.082031,-0.776978,-0.427246,-0.488281,-0.366211,sitting
-0.62854,0.083008,-0.778442,-0.12207,-0.732422,-0.549316,sitting
-0.63269,0.081421,-0.7771,-0.061035,-1.281738,-0.610352,sitting
-0.631592,0.081055,-0.776612,0,-0.549316,-0.488281,sitting
-0.6344,0.079956,-0.776978,0,-0.793457,-0.366211,sitting
-0.633301,0.081665,-0.775757,-0.305176,-0.244141,-0.183105,sitting
-0.630249,0.08252,-0.776612,-0.366211,-0.12207,-0.244141,sitting
-0.630005,0.08374,-0.777222,-0.244141,-0.427246,-0.305176,sitting
-0.630737,0.080933,-0.776856,-0.12207,-0.610352,-0.427246,sitting
-0.63208,0.079956,-0.777588,-0.061035,-1.037598,-0.488281,sitting
-0.637207,0.078613,-0.775391,-0.732422,-0.183105,-0.183105,sitting
-0.630127,0.084717,-0.77832,-0.793457,0.183105,-0.061035,sitting
-0.630737,0.086914,-0.776245,-0.061035,-0.732422,-0.305176,sitting
-0.630737,0.082642,-0.776245,0.244141,-0.976562,-0.610352,sitting
-0.631348,0.081421,-0.774292,0.366211,-0.915527,-0.610352,sitting
-0.635498,0.077515,-0.775635,-0.305176,0.061035,-0.183105,sitting
-0.630493,0.085327,-0.774292,0.244141,-1.220704,-0.549316,sitting
-0.633911,0.084473,-0.775757,0.305176,-0.305176,-0.549316,sitting
-0.632202,0.081909,-0.775391,0.305176,-0.488281,-0.488281,sitting
-0.637207,0.077637,-0.773804,0.305176,-0.12207,-0.427246,sitting
-0.635498,0.077148,-0.775757,0.12207,-0.305176,-0.305176,sitting
-0.631958,0.083984,-0.7771,-0.305176,1.037598,-0.061035,sitting
-0.624024,0.082275,-0.779175,0,-0.610352,-0.366211,sitting
-0.634155,0.080811,-0.77478,-0.061035,-0.732422,-0.427246,sitting
-0.63794,0.0802,-0.774658,0.244141,-0.549316,-0.366211,sitting
-0.63501,0.082397,-0.775024,0.183105,0.366211,-0.244141,sitting
-0.630371,0.078491,-0.778442,0.061035,0.061035,-0.366211,sitting
-0.631348,0.078613,-0.776001,-0.183105,-0.671386,-0.305176,sitting
-0.632202,0.0802,-0.775879,-0.366211,0.549316,-0.12207,sitting
-0.629028,0.082153,-0.779053,-0.061035,-0.061035,-0.244141,sitting
-0.629517,0.081665,-0.777832,0.061035,-0.671386,-0.366211,sitting
-0.63208,0.079834,-0.777344,0,-0.610352,-0.366211,sitting
-0.633179,0.080078,-0.775757,-0.061035,-0.305176,-0.427246,sitting
-0.629517,0.079468,-0.778076,-0.183105,-0.244141,-0.305176,sitting
-0.633545,0.079956,-0.77771,0.061035,-0.793457,-0.366211,sitting
-0.631714,0.081421,-0.777344,-0.244141,-0.305176,-0.366211,sitting
-0.629761,0.083252,-0.776734,-0.061035,-0.366211,-0.366211,sitting
-0.63208,0.078857,-0.776856,0.12207,-0.549316,-0.366211,sitting
-0.635132,0.079468,-0.775879,0,-0.305176,-0.305176,sitting
-0.63147,0.080322,-0.776856,-0.244141,0,-0.244141,sitting
-0.631592,0.080444,-0.776123,-0.244141,-0.12207,-0.12207,sitting
-0.624268,0.085938,-0.780029,-0.732422,1.159668,0.183105,sitting
-0.622803,0.082642,-0.779541,0.183105,-0.610352,-0.305176,sitting
-0.629028,0.080811,-0.77832,0.12207,-0.915527,-0.488281,sitting
-0.63269,0.080566,-0.776978,-0.244141,-0.549316,-0.305176,sitting
-0.630982,0.081177,-0.777832,-0.12207,-0.305176,-0.305176,sitting
-0.62732,0.081787,-0.778442,-0.183105,-0.427246,-0.366211,sitting
-0.630371,0.081665,-0.777832,0.061035,-0.793457,-0.427246,sitting
-0.629761,0.080688,-0.779053,-0.12207,-0.366211,-0.366211,sitting
-0.630493,0.081787,-0.778931,0,-0.549316,-0.366211,sitting
-0.627808,0.081909,-0.777832,-0.244141,-0.366211,-0.305176,sitting
-0.630371,0.08252,-0.776612,0,-0.793457,-0.427246,sitting
-0.631592,0.078735,-0.777954,0.061035,-0.549316,-0.366211,sitting
-0.633057,0.079102,-0.777222,-0.305176,-0.061035,-0.183105,sitting
-0.629883,0.08252,-0.778076,-0.366211,-0.12207,-0.244141,sitting
-0.630005,0.083618,-0.777466,-0.061035,-0.244141,-0.305176,sitting
-0.628052,0.081299,-0.778198,0.061035,-0.366211,-0.305176,sitting
-0.63269,0.077393,-0.77771,-0.061035,-0.427246,-0.305176,sitting
-0.631348,0.081421,-0.776856,-0.366211,-0.244141,-0.244141,sitting
-0.629395,0.08252,-0.779663,-0.183105,-0.183105,-0.244141,sitting
-0.627686,0.082153,-0.779053,-0.183105,-0.366211,-0.244141,sitting
-0.632812,0.081543,-0.777344,0.183105,-0.732422,-0.366211,sitting
