Ax,Ay,Az,Gx,Gy,Gz,activity
0.24707,-0.952271,-0.108643,1.281738,2.136231,2.319336,sit-stand-sit
0.255737,-0.981812,-0.112671,2.258301,0.12207,3.112792,sit-stand-sit
0.257446,-0.970215,-0.119995,3.356933,-0.976562,2.929687,sit-stand-sit
0.251953,-0.97229,-0.11499,3.601074,-1.586914,1.953124,sit-stand-sit
0.254272,-0.984863,-0.115723,0.793457,-1.037598,0.610352,sit-stand-sit
0.250366,-0.975952,-0.111328,-0.12207,-1.647949,-0.732422,sit-stand-sit
0.252808,-0.955078,-0.102539,1.098633,-6.774902,-5.615234,sit-stand-sit
0.25415,-0.95459,-0.098877,1.708984,-8.8501,-7.629394,sit-stand-sit
0.251831,-0.95044,-0.093994,1.342773,-10.009768,-9.033204,sit-stand-sit
0.265381,-0.967407,-0.089111,2.258301,-10.131832,-12.145992,sit-stand-sit
0.281738,-0.859375,-0.086426,4.089356,-13.916012,-15.19775,sit-stand-sit
0.283936,-0.849243,-0.08374,7.202148,-20.26367,-17.27295,sit-stand-sit
0.289551,-0.86853,-0.086792,7.080076,-24.35302,-20.08056,sit-stand-sit
0.293945,-0.838623,-0.074219,6.774902,-30.33447,-24.35302,sit-stand-sit
0.302002,-0.88916,-0.077026,6.16455,-32.2876,-28.747552,sit-stand-sit
0.306763,-0.848755,-0.088135,2.990722,-35.15626,-35.03418,sit-stand-sit
0.316162,-0.903809,-0.083984,2.624511,-36.6211,-39.30664,sit-stand-sit
0.337158,-0.928711,-0.101929,-3.051757,-33.08106,-42.41942,sit-stand-sit
0.362671,-0.960449,-0.095215,-3.967285,-28.50341,-44.7998,sit-stand-sit
0.416382,-0.889038,-0.167236,-3.479003,-40.2832,-49.25536,sit-stand-sit
0.402466,-0.915161,-0.163574,-2.868652,-40.6494,-52.55126,sit-stand-sit
0.469238,-0.878662,-0.197998,-9.033204,-25.51269,-51.39159,sit-stand-sit
0.503052,-0.841797,-0.2229,-11.840818,-23.49853,-50.7202,sit-stand-sit
0.608643,-0.85376,-0.282227,-17.33399,-33.38624,-55.96923,sit-stand-sit
0.569092,-0.864746,-0.275146,-21.3623,-35.7666,-56.15234,sit-stand-sit
0.734741,-0.883911,-0.301636,-36.98731,-26.977532,-68.78664,sit-stand-sit
0.590332,-0.760132,-0.300415,-38.63526,-15.686032,-67.0166,sit-stand-sit
0.731568,-0.703613,-0.332275,-37.53662,-8.60596,-67.62696,sit-stand-sit
0.656128,-0.614014,-0.428101,-31.18896,-19.16504,-48.88915,sit-stand-sit
0.817383,-0.577148,-0.412964,-27.587884,-17.8833,-41.38182,sit-stand-sit
0.77356,-0.593384,-0.5802,-23.6206,-26.24511,-19.28711,sit-stand-sit
0.735474,-0.519287,-0.552246,-25.329584,-14.526364,-11.840818,sit-stand-sit
0.755249,-0.352661,-0.467163,-14.770504,-21.3623,-13.488768,sit-stand-sit
0.648438,-0.377564,-0.563599,-8.544924,-30.51757,-12.390136,sit-stand-sit
0.779907,-0.424561,-0.557251,-9.521484,-2.929687,-14.770504,sit-stand-sit
0.84961,-0.441406,-0.578736,-11.474608,-22.949216,-13.06152,sit-stand-sit
0.735352,-0.439087,-0.555908,-14.160152,-18.31055,-10.009768,sit-stand-sit
0.758179,-0.420044,-0.549683,-11.901852,-25.39062,-7.202148,sit-stand-sit
0.607666,-0.359375,-0.602783,-10.31494,0.549316,4.211426,sit-stand-sit
0.667847,-0.348389,-0.5979,-9.643556,13.549804,8.178714,sit-stand-sit
0.744141,-0.384522,-0.623902,-6.835936,28.80859,3.295898,sit-stand-sit
0.819214,-0.368286,-0.636475,-6.28662,7.385252,1.220704,sit-stand-sit
0.739746,-0.401367,-0.626465,-4.577638,-7.690428,8.60596,sit-stand-sit
0.740723,-0.453369,-0.575073,-1.586914,1.89209,3.295898,sit-stand-sit
0.768677,-0.46875,-0.540894,0.244141,-9.155274,4.760742,sit-stand-sit
0.698364,-0.480835,-0.531494,2.136231,-7.202148,2.197266,sit-stand-sit
0.713379,-0.486328,-0.529541,2.563476,-7.93457,0.061035,sit-stand-sit
0.696655,-0.48291,-0.556274,0.671386,-10.19287,-0.732422,sit-stand-sit
0.697632,-0.437988,-0.572388,-2.075196,-0.366211,1.464844,sit-stand-sit
0.714356,-0.427368,-0.58667,-2.197266,3.662109,1.586914,sit-stand-sit
0.698242,-0.406982,-0.61145,-2.441407,-3.417968,-0.549316,sit-stand-sit
0.663086,-0.42395,-0.619141,-1.647949,3.051757,-0.183105,sit-stand-sit
0.685059,-0.447388,-0.59375,-0.732422,4.577638,-0.732422,sit-stand-sit
0.695557,-0.45459,-0.592774,-0.183105,3.295898,-0.183105,sit-stand-sit
0.682373,-0.447876,-0.582154,-0.244141,4.089356,1.037598,sit-stand-sit
0.693115,-0.441528,-0.630371,-4.699708,10.68115,1.281738,sit-stand-sit
0.724732,-0.366089,-0.580688,-12.023924,-10.253904,7.812498,sit-stand-sit
0.687744,-0.332886,-0.595825,-10.92529,-0.305176,7.507323,sit-stand-sit
0.663574,-0.326904,-0.605469,-9.09424,2.990722,10.620116,sit-stand-sit
0.639771,-0.360962,-0.611816,-5.249022,15.07568,14.22119,sit-stand-sit
0.657227,-0.385864,-0.597778,-3.112792,24.04785,15.380856,sit-stand-sit
0.67273,-0.431274,-0.545776,6.713866,5.126952,19.10401,sit-stand-sit
0.681885,-0.46228,-0.543213,11.352536,11.779784,21.057124,sit-stand-sit
0.725464,-0.514893,-0.532471,19.77539,14.34326,24.53613,sit-stand-sit
0.697754,-0.504028,-0.515625,23.559568,15.014646,25.75683,sit-stand-sit
