Ax,Ay,Az,Gx,Gy,Gz,activity
-0.297119,0.775757,-0.217896,-15.624996,24.35302,-9.521484,stair-down
-0.304321,0.798096,-0.200195,-15.686032,23.01025,-7.690428,stair-down
-0.373047,0.92627,-0.190796,-13.30566,15.136716,4.089356,stair-down
-0.402466,0.94751,-0.199463,-11.657712,15.502928,8.300784,stair-down
-0.394043,0.884766,-0.211182,-14.648436,24.35302,5.432128,stair-down
-0.374512,0.949219,-0.213135,-13.366696,22.15576,9.33838,stair-down
-0.373779,1.009766,-0.19397,-5.187988,8.60596,5.798338,stair-down
-0.427856,1.099976,-0.192993,-1.647949,2.868652,3.540038,stair-down
-0.397461,0.991821,-0.171143,7.019042,6.16455,-7.93457,stair-down
-0.394898,0.961792,-0.1521,-0.366211,16.357424,-22.33886,stair-down
-0.415161,1.126099,-0.150757,-3.784179,29.602044,-22.76611,stair-down
-0.357056,0.979614,-0.15686,-2.807617,31.55517,-26.36718,stair-down
-0.349487,0.958862,-0.150635,-9.46045,34.48487,-31.55517,stair-down
-0.35437,1.021362,-0.163574,-19.04297,41.56493,-37.8418,stair-down
-0.348877,1.03003,-0.161499,-16.357424,41.01562,-34.97315,stair-down
-0.324707,0.940186,-0.154663,-12.023924,37.59766,-28.32031,stair-down
-0.30603,0.930176,-0.146851,-10.92529,31.31103,-30.09033,stair-down
-0.313355,0.902588,-0.138916,-9.155274,22.949216,-30.09033,stair-down
-0.31958,0.912354,-0.133545,-9.765626,21.667476,-22.583,stair-down
-0.293945,0.840088,-0.140381,-8.178714,13.06152,-8.48389,stair-down
-0.302246,0.826172,-0.137939,-8.72803,10.864256,-4.882814,stair-down
-0.286377,0.794434,-0.137695,-1.098633,1.037598,-3.234863,stair-down
-0.29248,0.774048,-0.122681,3.967285,-8.666994,-1.831054,stair-down
-0.322998,0.740234,-0.124756,8.361816,-15.19775,2.746581,stair-down
-0.384399,0.723633,-0.132324,5.004884,-7.202148,7.446288,stair-down
-0.393921,0.756714,-0.137329,3.234863,-1.770019,12.145992,stair-down
-0.433472,0.864014,-0.140137,2.441407,-3.662109,17.27295,stair-down
-0.453125,0.84436,-0.157715,7.019042,-3.234863,20.75195,stair-down
-0.449951,0.79895,-0.171509,4.516602,-2.746581,22.21679,stair-down
-0.433472,0.858032,-0.199463,6.103514,-17.27295,21.85058,stair-down
-0.439331,0.859009,-0.208008,10.009768,-26.67236,20.38574,stair-down
-0.467774,0.9021,-0.213135,5.676268,-25.573724,10.55908,stair-down
-0.450928,0.963867,-0.219116,7.812498,-24.71923,10.986324,stair-down
-0.507202,1.240845,-0.193604,11.230468,-24.41406,24.41406,stair-down
-0.438477,1.245972,-0.175659,21.60644,-40.58837,28.68652,stair-down
-0.409058,0.989502,-0.185547,22.3999,-57.55614,19.22608,stair-down
-0.444092,0.924683,-0.241577,-6.65283,-28.93066,5.126952,stair-down
-0.357544,1.121216,-0.132935,3.112792,2.990722,9.33838,stair-down
-0.275391,1.08606,-0.131226,13.916012,-16.357424,8.117676,stair-down
-0.251465,0.981934,-0.160645,13.610836,-39.67286,-2.258301,stair-down
-0.406006,0.863281,-0.228149,7.873534,-32.77588,-2.319336,stair-down
-0.362793,0.865234,-0.210205,6.103514,-8.666994,0.305176,stair-down
-0.295288,0.849243,-0.179077,11.16943,-14.46533,6.713866,stair-down
-0.269287,0.840454,-0.150879,18.371584,-36.01075,12.145992,stair-down
-0.287109,0.815918,-0.132202,27.343748,-69.51904,15.19775,stair-down
-0.431519,0.739624,-0.157227,22.46093,-78.91846,12.45117,stair-down
-0.449219,0.693726,-0.166138,10.986324,-52.49022,7.446288,stair-down
-0.382446,0.576538,-0.186523,-1.037598,-10.253904,-2.136231,stair-down
-0.37854,0.622803,-0.18457,-11.840818,4.638672,-4.882814,stair-down
-0.397217,0.890015,-0.150024,-7.507323,22.949216,0.305176,stair-down
-0.407349,0.936279,-0.170654,-6.40869,18.43262,2.380371,stair-down
-0.442505,0.983032,-0.207153,-16.17432,28.19824,-2.258301,stair-down
-0.419922,0.966553,-0.213135,-17.39502,34.3628,-6.896972,stair-down
-0.409546,0.97168,-0.187622,-13.06152,28.991692,-13.488768,stair-down
-0.39209,0.928101,-0.17981,-8.239746,26.67236,-12.81738,stair-down
-0.392822,0.897705,-0.194946,-6.347656,26.855464,-14.22119,stair-down
-0.410278,0.989868,-0.197998,-4.394532,19.16504,-8.239746,stair-down
-0.480835,1.055542,-0.197388,-2.441407,25.02441,-6.04248,stair-down
-0.453247,1.152832,-0.158447,-10.68115,47.30224,-2.258301,stair-down
-0.405029,1.228272,-0.127441,-1.647949,40.89354,-2.746581,stair-down
-0.371094,0.867432,-0.144531,-4.394532,21.545408,-24.41406,stair-down
-0.354614,0.873657,-0.144775,-14.404296,30.94482,-28.19824,stair-down
-0.341553,0.911621,-0.166992,-15.441892,28.1372,-26.73339,stair-down
-0.356445,0.872559,-0.158447,-15.136716,30.09033,-25.39062,stair-down
-0.363159,0.895508,-0.14856,-14.526364,35.21729,-26.06201,stair-down
-0.391235,0.962646,-0.166748,-6.103514,21.179192,-16.17432,stair-down
-0.408325,0.933838,-0.164917,0.854492,6.469726,-27.465816,stair-down
-0.407715,0.910522,-0.161865,2.319336,4.638672,-30.94482,stair-down
-0.398071,0.843384,-0.171265,4.882814,0.793457,-29.54101,stair-down
-0.429077,0.837646,-0.171265,1.281738,8.97217,-25.207516,stair-down
-0.401611,0.872192,-0.149414,2.624511,3.784179,-25.695796,stair-down
-0.42981,0.883423,-0.139038,8.239746,-13.549804,-19.65332,stair-down
-0.439209,0.905884,-0.136475,7.873534,-15.747068,-18.371584,stair-down
-0.480347,0.846924,-0.119995,7.568358,-13.671872,-11.718748,stair-down
-0.426148,0.774048,-0.138428,2.502442,-6.225584,-1.098633,stair-down
-0.399902,0.748047,-0.139526,0.976562,-14.160152,5.676268,stair-down
-0.496582,0.702026,-0.142212,-0.671386,-13.549804,10.131832,stair-down
-0.496704,0.718872,-0.142456,-3.540038,-5.798338,14.282224,stair-down
-0.502686,0.710938,-0.167236,-3.540038,-4.577638,32.59278,stair-down
-0.501465,0.721314,-0.171997,-4.577638,-5.737304,33.81348,stair-down
-0.500488,0.71814,-0.169189,7.202148,-8.361816,26.73339,stair-down
-0.491089,0.688232,-0.158936,5.920409,-5.493162,25.8789,stair-down
-0.466675,0.787842,-0.180786,4.211426,-14.160152,28.747552,stair-down
-0.47876,0.766602,-0.185669,3.784179,-20.08056,28.19824,stair-down
-0.504883,0.909302,-0.188232,3.784179,-23.92578,31.86035,stair-down
-0.538574,0.861328,-0.190552,11.2915,-23.37646,34.48487,stair-down
-0.523194,0.878662,-0.17334,9.94873,-17.39502,34.48487,stair-down
-0.492676,0.967285,-0.18103,5.737304,-17.7002,30.82275,stair-down
